Name,Data
Toxostoma_redivivum,TRUE
Toxostoma_lecontei,TRUE
Toxostoma_crissale,TRUE
Melanotis_caerulescens,TRUE
Melanotis_hypoleucus,TRUE
Dumetella_carolinensis,TRUE
Ramphocinclus_brachyurus,TRUE
Margarops_fuscatus,TRUE
Cinclocerthia_gutturalis,TRUE
Cinclocerthia_ruficauda,TRUE
Margarops_fuscus,TRUE
Melanoptila_glabrirostris,TRUE
Buphagus_africanus,TRUE
Buphagus_erythrorhynchus,TRUE
Cinclus_schulzi,FALSE
Cinclus_leucocephalus,FALSE
Cinclus_pallasii,TRUE
Cinclus_cinclus,TRUE
Cinclus_mexicanus,TRUE
Myadestes_unicolor,TRUE
Myadestes_occidentalis,TRUE
Myadestes_melanops,TRUE
Myadestes_coloratus,TRUE
Myadestes_ralloides,TRUE
Myadestes_genibarbis,TRUE
Myadestes_palmeri,FALSE
Myadestes_elisabeth,TRUE
Myadestes_obscurus,TRUE
Myadestes_lanaiensis,FALSE
Myadestes_townsendi,TRUE
Cataponera_turdoides,FALSE
Neocossyphus_rufus,TRUE
Stizorhina_fraseri,TRUE
Stizorhina_finschi,TRUE
Neocossyphus_poensis,TRUE
Sialia_mexicana,TRUE
Sialia_currucoides,TRUE
Sialia_sialis,TRUE
Grandala_coelicolor,FALSE
Hylocichla_mustelina,TRUE
Zoothera_machiki,FALSE
Zoothera_imbricata,FALSE
Zoothera_pinicola,TRUE
Catharus_dryas,TRUE
Catharus_fuscater,TRUE
Catharus_aurantiirostris,TRUE
Catharus_mexicanus,TRUE
Catharus_ustulatus,TRUE
Catharus_bicknelli,TRUE
Catharus_minimus,TRUE
Catharus_fuscescens,TRUE
Catharus_frantzii,TRUE
Catharus_guttatus,TRUE
Catharus_occidentalis,TRUE
Catharus_gracilirostris,TRUE
Cichlopsis_leucogenys,TRUE
Entomodestes_coracinus,TRUE
Entomodestes_leucotis,TRUE
Zoothera_naevia,TRUE
Zoothera_mollissima,TRUE
Zoothera_dumasi,FALSE
Zoothera_dixoni,TRUE
Zoothera_dauma,TRUE
Zoothera_andromedae,TRUE
Zoothera_lunulata,TRUE
Zoothera_heinei,TRUE
Zoothera_talaseae,TRUE
Zoothera_monticola,TRUE
Zoothera_marginata,TRUE
Cochoa_beccarii,FALSE
Cochoa_purpurea,FALSE
Cochoa_viridis,TRUE
Cochoa_azurea,FALSE
Chlamydochaera_jefferyi,TRUE
Zoothera_turipavae,FALSE
Turdus_mupinensis,TRUE
Psophocichla_litsitsirupa,TRUE
Turdus_reevei,TRUE
Turdus_fulviventris,TRUE
Turdus_olivater,TRUE
Turdus_serranus,TRUE
Turdus_subalaris,FALSE
Turdus_fuscater,TRUE
Turdus_nigriceps,TRUE
Turdus_chiguanco,TRUE
Nesocichla_eremita,TRUE
Turdus_ignobilis,TRUE
Turdus_maranonicus,TRUE
Turdus_amaurochalinus,TRUE
Turdus_obsoletus,TRUE
Turdus_lawrencii,TRUE
Turdus_flavipes,TRUE
Turdus_leucomelas,TRUE
Turdus_fumigatus,TRUE
Turdus_hauxwelli,TRUE
Turdus_grayi,TRUE
Turdus_nudigenis,TRUE
Turdus_haplochrous,TRUE
Turdus_maculirostris,TRUE
Turdus_rufiventris,TRUE
Turdus_rufopalliatus,TRUE
Turdus_albicollis,TRUE
Turdus_assimilis,TRUE
Turdus_leucops,TRUE
Turdus_falcklandii,TRUE
Turdus_jamaicensis,TRUE
Turdus_aurantius,TRUE
Turdus_plumbeus,TRUE
Turdus_rufitorques,TRUE
Turdus_migratorius,TRUE
Turdus_nigrescens,TRUE
Turdus_infuscatus,TRUE
Turdus_swalesi,TRUE
Turdus_pelios,TRUE
Turdus_olivaceofuscus,TRUE
Turdus_libonyanus,TRUE
Turdus_bewsheri,TRUE
Turdus_poliocephalus,TRUE
Turdus_celaenops,TRUE
Turdus_chrysolaus,TRUE
Turdus_pallidus,TRUE
Turdus_feae,TRUE
Turdus_obscurus,TRUE
Turdus_pilaris,TRUE
Turdus_torquatus,TRUE
Turdus_ruficollis,TRUE
Turdus_naumanni,TRUE
Turdus_kessleri,TRUE
Turdus_albocinctus,TRUE
Turdus_rubrocanus,TRUE
Turdus_hortulorum,TRUE
Turdus_cardis,TRUE
Turdus_dissimilis,TRUE
Turdus_unicolor,TRUE
Turdus_boulboul,TRUE
Turdus_plebejus,TRUE
Turdus_daguae,FALSE
Turdus_iliacus,TRUE
Turdus_olivaceus,TRUE
Turdus_helleri,TRUE
Turdus_ludoviciae,TRUE
Turdus_lherminieri,TRUE
Turdus_menachensis,TRUE
Turdus_merula,TRUE
Turdus_tephronotus,TRUE
Turdus_viscivorus,TRUE
Turdus_philomelos,TRUE
Zoothera_spiloptera,TRUE
Zoothera_major,FALSE
Zoothera_citrina,TRUE
Zoothera_interpres,TRUE
Zoothera_dohertyi,TRUE
Zoothera_peronii,TRUE
Zoothera_erythronota,TRUE
Zoothera_mendeni,TRUE
Zoothera_cinerea,TRUE
Zoothera_leucolaema,FALSE
Zoothera_schistacea,TRUE
Zoothera_princei,TRUE
Zoothera_camaronensis,TRUE
Zoothera_margaretae,FALSE
Zoothera_gurneyi,TRUE
Zoothera_joiceyi,FALSE
Zoothera_crossleyi,TRUE
Zoothera_wardii,TRUE
Zoothera_oberlaenderi,TRUE
Geomalia_heinrichi,FALSE
Zoothera_piaggiae,TRUE
Zoothera_everetti,FALSE
Zoothera_tanganjicae,TRUE
Zoothera_guttata,TRUE
Zoothera_sibirica,TRUE
Alethe_poliocephala,TRUE
Alethe_poliophrys,TRUE
Alethe_choloensis,TRUE
Alethe_fuelleborni,TRUE
Alethe_diademata,TRUE
Swynnertonia_swynnertoni,TRUE
Cossyphicula_roberti,TRUE
Ficedula_henrici,FALSE
Pogonocichla_stellata,TRUE
Ficedula_solitaris,FALSE
Stiphrornis_erythrothorax,TRUE
Rhinomyias_oscillans,FALSE
Cichladusa_guttata,TRUE
Cichladusa_ruficauda,FALSE
Cichladusa_arquata,FALSE
Sheppardia_lowei,TRUE
Sheppardia_aurantiithorax,TRUE
Sheppardia_montana,TRUE
Sheppardia_gunningi,TRUE
Sheppardia_bocagei,TRUE
Cossypha_polioptera,TRUE
Sheppardia_sharpei,TRUE
Cossypha_heinrichi,FALSE
Sheppardia_cyornithopsis,TRUE
Sheppardia_gabela,TRUE
Sheppardia_aequatorialis,TRUE
Cossypha_archeri,TRUE
Cossypha_caffra,TRUE
Cossypha_anomala,TRUE
Cossypha_humeralis,TRUE
Cossypha_isabellae,TRUE
Cossypha_cyanocampter,TRUE
Cossypha_dichroa,TRUE
Cossypha_semirufa,TRUE
Cossypha_heuglini,TRUE
Cossypha_natalensis,FALSE
Cossypha_niveicapilla,TRUE
Cossypha_albicapilla,TRUE
Irania_gutturalis,TRUE
Hodgsonius_phaenicuroides,TRUE
Luscinia_svecica,TRUE
Luscinia_megarhynchos,TRUE
Luscinia_luscinia,TRUE
Cinclidium_leucurum,TRUE
Cinclidium_diana,TRUE
Enicurus_ruficapillus,TRUE
Enicurus_velatus,FALSE
Enicurus_maculatus,TRUE
Enicurus_leschenaulti,TRUE
Enicurus_schistaceus,TRUE
Enicurus_immaculatus,FALSE
Enicurus_scouleri,TRUE
Myophonus_horsfieldii,FALSE
Myophonus_borneensis,FALSE
Myophonus_glaucinus,TRUE
Myophonus_castaneus,FALSE
Myophonus_caeruleus,TRUE
Myophonus_blighi,FALSE
Myophonus_insularis,FALSE
Myophonus_robinsoni,FALSE
Myophonus_melanurus,TRUE
Cinclidium_frontale,TRUE
Monticola_rufiventris,TRUE
Monticola_gularis,TRUE
Monticola_cinclorhynchus,TRUE
Monticola_explorator,TRUE
Monticola_sharpei,TRUE
Monticola_erythronotus,TRUE
Monticola_imerinus,TRUE
Monticola_brevipes,TRUE
Monticola_rupestris,TRUE
Monticola_angolensis,TRUE
Myrmecocichla_semirufa,TRUE
Monticola_saxatilis,TRUE
Monticola_solitarius,TRUE
Myrmecocichla_albifrons,TRUE
Myrmecocichla_tholloni,FALSE
Oenanthe_bifasciata,TRUE
Cercomela_schlegelii,TRUE
Cercomela_sinuata,TRUE
Cercomela_tractrac,TRUE
Cercomela_sordida,TRUE
Myrmecocichla_cinnamomeiventris,TRUE
Myrmecocichla_nigra,TRUE
Myrmecocichla_melaena,TRUE
Myrmecocichla_arnoti,TRUE
Oenanthe_monticola,TRUE
Myrmecocichla_formicivora,FALSE
Myrmecocichla_aethiops,TRUE
Oenanthe_oenanthe,TRUE
Oenanthe_isabellina,TRUE
Oenanthe_bottae,TRUE
Oenanthe_pileata,TRUE
Oenanthe_deserti,TRUE
Oenanthe_monacha,TRUE
Oenanthe_cypriaca,TRUE
Oenanthe_pleschanka,TRUE
Oenanthe_hispanica,TRUE
Oenanthe_phillipsi,TRUE
Cercomela_scotocerca,TRUE
Cercomela_dubia,TRUE
Oenanthe_moesta,TRUE
Cercomela_melanura,TRUE
Cercomela_familiaris,TRUE
Oenanthe_lugentoides,FALSE
Cercomela_fusca,TRUE
Oenanthe_picata,TRUE
Oenanthe_leucura,TRUE
Oenanthe_leucopyga,TRUE
Oenanthe_finschii,TRUE
Oenanthe_lugens,TRUE
Oenanthe_xanthoprymna,TRUE
Oenanthe_chrysopygia,TRUE
Oenanthe_albonigra,TRUE
Saxicola_caprata,TRUE
Saxicola_insignis,TRUE
Saxicola_torquatus,TRUE
Saxicola_macrorhynchus,FALSE
Saxicola_dacotiae,TRUE
Saxicola_leucurus,TRUE
Saxicola_tectes,TRUE
Saxicola_ferreus,TRUE
Saxicola_jerdoni,TRUE
Saxicola_gutturalis,TRUE
Saxicola_rubetra,TRUE
Rhyacornis_bicolor,TRUE
Rhyacornis_fuliginosa,TRUE
Chaimarrornis_leucocephalus,TRUE
Phoenicurus_hodgsoni,TRUE
Phoenicurus_erythrogastrus,TRUE
Phoenicurus_auroreus,TRUE
Phoenicurus_ochruros,TRUE
Phoenicurus_moussieri,TRUE
Phoenicurus_phoenicurus,TRUE
Phoenicurus_caeruleocephala,TRUE
Phoenicurus_schisticeps,TRUE
Phoenicurus_alaschanicus,FALSE
Phoenicurus_frontalis,TRUE
Phoenicurus_erythronotus,TRUE
Luscinia_pectoralis,TRUE
Luscinia_calliope,TRUE
Luscinia_ruficeps,FALSE
Tarsiger_cyanurus,TRUE
Tarsiger_hyperythrus,TRUE
Tarsiger_indicus,TRUE
Tarsiger_johnstoniae,TRUE
Tarsiger_chrysaeus,TRUE
Luscinia_pectardens,TRUE
Luscinia_cyane,TRUE
Luscinia_brunnea,TRUE
Ficedula_mugimaki,TRUE
Ficedula_hodgsonii,TRUE
Ficedula_strophiata,TRUE
Ficedula_zanthopygia,TRUE
Ficedula_narcissina,TRUE
Ficedula_hyperythra,TRUE
Monticola_rufocinereus,TRUE
Ficedula_crypta,TRUE
Ficedula_basilanica,FALSE
Ficedula_platenae,TRUE
Ficedula_dumetoria,TRUE
Ficedula_harterti,TRUE
Ficedula_timorensis,TRUE
Ficedula_parva,TRUE
Ficedula_albicilla,TRUE
Ficedula_subrubra,TRUE
Ficedula_hypoleuca,TRUE
Ficedula_albicollis,TRUE
Ficedula_semitorquata,TRUE
Ficedula_tricolor,TRUE
Luscinia_obscura,FALSE
Ficedula_buruensis,TRUE
Ficedula_bonthaina,TRUE
Rhinomyias_albigularis,FALSE
Muscicapella_hodgsoni,TRUE
Ficedula_westermanni,TRUE
Ficedula_rufigula,TRUE
Ficedula_superciliaris,TRUE
Ficedula_sapphira,TRUE
Rhinomyias_gularis,FALSE
Rhinomyias_insignis,TRUE
Heinrichia_calligyna,TRUE
Brachypteryx_hyperythra,FALSE
Brachypteryx_leucophrys,TRUE
Brachypteryx_stellata,FALSE
Brachypteryx_montana,TRUE
Erithacus_akahige,TRUE
Erithacus_komadori,TRUE
Luscinia_sibilans,TRUE
Erithacus_rubecula,TRUE
Rhinomyias_brunneatus,FALSE
Ficedula_nigrorufa,TRUE
Cyornis_hoevelli,FALSE
Rhinomyias_goodfellowi,FALSE
Pinarornis_plumosus,FALSE
Bradornis_pallidus,TRUE
Bradornis_infuscatus,TRUE
Bradornis_microrhynchus,TRUE
Bradornis_mariquensis,TRUE
Sigelus_silens,TRUE
Empidornis_semipartitus,TRUE
Namibornis_herero,TRUE
Melaenornis_annamarulae,FALSE
Melaenornis_ardesiacus,FALSE
Melaenornis_edolioides,TRUE
Melaenornis_pammelaina,FALSE
Fraseria_cinerascens,TRUE
Fraseria_ocreata,TRUE
Myioparus_griseigularis,FALSE
Myioparus_plumbeus,TRUE
Muscicapa_lendu,FALSE
Muscicapa_adusta,TRUE
Muscicapa_striata,TRUE
Muscicapa_ruficauda,FALSE
Muscicapa_gambagae,TRUE
Muscicapa_randi,FALSE
Muscicapa_aquatica,TRUE
Muscicapa_cassini,TRUE
Muscicapa_boehmi,FALSE
Muscicapa_segregata,FALSE
Muscicapa_sethsmithi,TRUE
Muscicapa_sibirica,TRUE
Muscicapa_ferruginea,TRUE
Muscicapa_epulata,FALSE
Muscicapa_muttui,TRUE
Muscicapa_comitata,FALSE
Muscicapa_dauurica,TRUE
Muscicapa_tessmanni,FALSE
Muscicapa_griseisticta,TRUE
Muscicapa_infuscata,TRUE
Muscicapa_ussheri,FALSE
Muscicapa_caerulescens,TRUE
Muscicapa_olivascens,TRUE
Erythropygia_barbata,TRUE
Erythropygia_quadrivirgata,TRUE
Erythropygia_leucosticta,TRUE
Erythropygia_coryphaeus,TRUE
Saxicoloides_fulicatus,TRUE
Copsychus_albospecularis,TRUE
Cyornis_hainanus,TRUE
Copsychus_saularis,TRUE
Copsychus_sechellarum,TRUE
Humblotia_flavirostris,FALSE
Copsychus_malabaricus,TRUE
Copsychus_stricklandii,TRUE
Copsychus_cebuensis,TRUE
Copsychus_niger,TRUE
Copsychus_luzoniensis,TRUE
Trichixos_pyrropygus,TRUE
Xenocopsychus_ansorgei,FALSE
Erythropygia_paena,TRUE
Cercotrichas_podobe,TRUE
Erythropygia_signata,FALSE
Erythropygia_galactotes,TRUE
Erythropygia_hartlaubi,TRUE
Erythropygia_leucophrys,TRUE
Cyornis_pallipes,FALSE
Dioptrornis_chocolatinus,FALSE
Dioptrornis_fischeri,FALSE
Dioptrornis_brunneus,FALSE
Cyornis_turcosus,FALSE
Cyornis_tickelliae,FALSE
Ficedula_disposita,TRUE
Niltava_macgrigoriae,TRUE
Niltava_sumatrana,FALSE
Niltava_grandis,TRUE
Niltava_vivida,TRUE
Niltava_davidi,TRUE
Niltava_sundara,TRUE
Rhinomyias_umbratilis,TRUE
Cyornis_magnirostris,FALSE
Rhinomyias_ruficauda,TRUE
Cyornis_hyacinthinus,FALSE
Cyornis_rufigastra,TRUE
Cyornis_poliogenys,TRUE
Rhinomyias_olivaceus,TRUE
Cyornis_banyumas,TRUE
Cyornis_herioti,FALSE
Cyornis_unicolor,TRUE
Cyornis_rubeculoides,TRUE
Cyornis_lemprieri,FALSE
Cyornis_sanfordi,FALSE
Cyornis_ruckii,FALSE
Ficedula_monileger,TRUE
Cyornis_superbus,FALSE
Cyornis_caerulatus,FALSE
Cyornis_omissus,FALSE
Cyornis_concretus,TRUE
Myiomela_major,FALSE
Myiomela_albiventris,TRUE
Cyanoptila_cyanomelana,TRUE
Eumyias_indigo,TRUE
Eumyias_albicaudatus,FALSE
Eumyias_thalassinus,TRUE
Rhinomyias_colonus,FALSE
Rhinomyias_additus,TRUE
Eumyias_panayensis,TRUE
Eumyias_sordidus,FALSE
Thryothorus_spadix,FALSE
Thryomanes_bewickii,TRUE
Thryothorus_ludovicianus,TRUE
Henicorhina_leucosticta,TRUE
Thryothorus_euophrys,TRUE
Thryothorus_mystacalis,TRUE
Thryothorus_genibarbis,TRUE
Henicorhina_leucoptera,TRUE
Thryothorus_eisenmanni,FALSE
Thryothorus_coraya,TRUE
Thryothorus_fasciatoventris,TRUE
Thryothorus_felix,TRUE
Thryothorus_griseus,FALSE
Thryothorus_sclateri,TRUE
Thryothorus_rutilus,TRUE
Thryothorus_maculipectus,TRUE
Thryothorus_atrogularis,TRUE
Henicorhina_leucophrys,TRUE
Thryothorus_semibadius,TRUE
Thryothorus_nigricapillus,TRUE
Thryothorus_nicefori,FALSE
Thryothorus_longirostris,TRUE
Thryothorus_leucotis,TRUE
Thryothorus_guarayanus,TRUE
Thryothorus_superciliaris,TRUE
Thryothorus_modestus,TRUE
Thryothorus_thoracicus,TRUE
Thryothorus_leucopogon,TRUE
Thryothorus_sinaloa,TRUE
Thryothorus_pleurostictus,TRUE
Henicorhina_negreti,FALSE
Thryothorus_rufalbus,TRUE
Cistothorus_platensis,TRUE
Cistothorus_palustris,TRUE
Cistothorus_meridae,FALSE
Cistothorus_apolinari,FALSE
Thryorchilus_browni,TRUE
Troglodytes_troglodytes,TRUE
Troglodytes_sissonii,TRUE
Troglodytes_aedon,TRUE
Troglodytes_tanneri,FALSE
Troglodytes_cobbi,FALSE
Troglodytes_solstitialis,TRUE
Troglodytes_monticola,FALSE
Troglodytes_rufociliatus,TRUE
Troglodytes_ochraceus,TRUE
Troglodytes_rufulus,TRUE
Cinnycerthia_peruana,TRUE
Cinnycerthia_fulva,FALSE
Cinnycerthia_olivascens,FALSE
Cinnycerthia_unirufa,FALSE
Uropsila_leucogastra,TRUE
Cyphorhinus_phaeocephalus,FALSE
Cyphorhinus_arada,TRUE
Cyphorhinus_thoracicus,FALSE
Campylorhynchus_nuchalis,TRUE
Campylorhynchus_albobrunneus,TRUE
Campylorhynchus_zonatus,TRUE
Campylorhynchus_fasciatus,TRUE
Campylorhynchus_megalopterus,TRUE
Campylorhynchus_turdinus,TRUE
Campylorhynchus_yucatanicus,TRUE
Campylorhynchus_griseus,TRUE
Campylorhynchus_chiapensis,TRUE
Campylorhynchus_jocosus,TRUE
Campylorhynchus_rufinucha,TRUE
Campylorhynchus_gularis,TRUE
Campylorhynchus_brunneicapillus,TRUE
Ferminia_cerverai,FALSE
Odontorchilus_cinereus,TRUE
Odontorchilus_branickii,FALSE
Microcerculus_ustulatus,FALSE
Microcerculus_marginatus,TRUE
Microcerculus_bambla,FALSE
Microcerculus_philomela,FALSE
Salpinctes_obsoletus,TRUE
Hylorchilus_sumichrasti,TRUE
Hylorchilus_navai,FALSE
Catherpes_mexicanus,TRUE
Polioptila_dumicola,TRUE
Polioptila_clementsi,FALSE
Polioptila_lactea,FALSE
Polioptila_caerulea,TRUE
Polioptila_plumbea,TRUE
Polioptila_albiloris,TRUE
Polioptila_schistaceigula,FALSE
Polioptila_nigriceps,TRUE
Polioptila_californica,TRUE
Polioptila_guianensis,FALSE
Polioptila_melanura,TRUE
Polioptila_lembeyei,FALSE
Ramphocaenus_melanurus,TRUE
Microbates_collaris,FALSE
Microbates_cinereiventris,TRUE
Tichodroma_muraria,TRUE
Salpornis_spilonotus,TRUE
Certhia_himalayana,TRUE
Certhia_brachydactyla,TRUE
Certhia_hodgsoni,TRUE
Certhia_familiaris,TRUE
Certhia_americana,TRUE
Certhia_discolor,TRUE
Certhia_manipurensis,TRUE
Certhia_nipalensis,TRUE
Certhia_tianquanensis,TRUE
Sitta_carolinensis,TRUE
Sitta_solangiae,FALSE
Sitta_yunnanensis,FALSE
Sitta_pusilla,TRUE
Sitta_victoriae,FALSE
Sitta_pygmaea,TRUE
Sitta_castanea,FALSE
Sitta_frontalis,TRUE
Sitta_azurea,FALSE
Sitta_oenochlamys,FALSE
Sitta_leucopsis,FALSE
Sitta_formosa,FALSE
Sitta_ledanti,TRUE
Sitta_krueperi,TRUE
Sitta_whiteheadi,TRUE
Sitta_villosa,TRUE
Sitta_canadensis,TRUE
Sitta_magna,FALSE
Sitta_cashmirensis,FALSE
Sitta_himalayensis,TRUE
Sitta_europaea,TRUE
Sitta_tephronota,TRUE
Sitta_neumayer,TRUE
Sitta_nagaensis,FALSE
Bombycilla_cedrorum,TRUE
Bombycilla_japonica,TRUE
Bombycilla_garrulus,TRUE
Hypocolius_ampelinus,TRUE
Hylocitrea_bonensis,TRUE
Ptilogonys_caudatus,TRUE
Ptilogonys_cinereus,TRUE
Phainopepla_nitens,TRUE
Phainoptila_melanoxantha,TRUE
Dulus_dominicus,TRUE
Chloropsis_venusta,FALSE
Chloropsis_palawanensis,FALSE
Chloropsis_cyanopogon,FALSE
Chloropsis_jerdoni,FALSE
Chloropsis_media,FALSE
Chloropsis_aurifrons,TRUE
Chloropsis_kinabaluensis,FALSE
Chloropsis_cochinchinensis,TRUE
Chloropsis_hardwickii,TRUE
Chloropsis_flavipennis,FALSE
Chloropsis_sonnerati,FALSE
Irena_puella,TRUE
Irena_cyanogastra,TRUE
Anthreptes_aurantium,FALSE
Anthreptes_orientalis,TRUE
Anthreptes_metallicus,FALSE
Anthreptes_pallidigaster,FALSE
Anthreptes_reichenowi,FALSE
Anthreptes_rectirostris,TRUE
Anthreptes_longuemarei,FALSE
Anthreptes_rhodolaemus,FALSE
Anthreptes_simplex,FALSE
Anthreptes_anchietae,FALSE
Anthreptes_gabonicus,FALSE
Anthreptes_neglectus,FALSE
Anthreptes_platurus,FALSE
Anthreptes_collaris,TRUE
Anthreptes_fraseri,TRUE
Anthreptes_malacensis,TRUE
Anthreptes_rubritorques,FALSE
Anthreptes_singalensis,FALSE
Nectarinia_verticalis,TRUE
Nectarinia_minulla,TRUE
Nectarinia_chloropygia,TRUE
Nectarinia_buettikoferi,FALSE
Nectarinia_superba,TRUE
Nectarinia_violacea,FALSE
Nectarinia_balfouri,TRUE
Nectarinia_solaris,FALSE
Nectarinia_ursulae,FALSE
Nectarinia_senegalensis,TRUE
Nectarinia_purpureiventris,FALSE
Nectarinia_adelberti,TRUE
Nectarinia_tacazze,FALSE
Nectarinia_fuelleborni,FALSE
Nectarinia_oustaleti,FALSE
Nectarinia_pembae,FALSE
Nectarinia_congensis,FALSE
Nectarinia_bifasciata,FALSE
Nectarinia_stuhlmanni,FALSE
Nectarinia_fuliginosa,FALSE
Nectarinia_amethystina,FALSE
Nectarinia_shelleyi,FALSE
Nectarinia_mariquensis,TRUE
Nectarinia_osea,FALSE
Nectarinia_kilimensis,TRUE
Nectarinia_pulchella,TRUE
Nectarinia_erythrocerca,TRUE
Nectarinia_jugularis,TRUE
Nectarinia_ludovicensis,FALSE
Nectarinia_reichenowi,FALSE
Nectarinia_comorensis,FALSE
Nectarinia_veroxii,FALSE
Nectarinia_johannae,FALSE
Nectarinia_sperata,TRUE
Nectarinia_cyanolaema,FALSE
Nectarinia_calcostetha,FALSE
Nectarinia_talatala,TRUE
Nectarinia_bannermani,FALSE
Nectarinia_venusta,TRUE
Nectarinia_coccinigaster,FALSE
Nectarinia_habessinica,FALSE
Nectarinia_bouvieri,TRUE
Nectarinia_lotenia,FALSE
Nectarinia_johnstoni,FALSE
Nectarinia_notata,FALSE
Nectarinia_olivacea,TRUE
Nectarinia_oritis,TRUE
Nectarinia_rufipennis,TRUE
Nectarinia_seimundi,FALSE
Nectarinia_rubescens,FALSE
Nectarinia_newtonii,FALSE
Nectarinia_alinae,TRUE
Nectarinia_fusca,FALSE
Nectarinia_rockefelleri,FALSE
Nectarinia_hunteri,FALSE
Nectarinia_cuprea,FALSE
Nectarinia_dussumieri,TRUE
Nectarinia_manoensis,FALSE
Nectarinia_thomensis,FALSE
Nectarinia_asiatica,FALSE
Nectarinia_sovimanga,TRUE
Nectarinia_moreaui,TRUE
Nectarinia_loveridgei,TRUE
Nectarinia_mediocris,TRUE
Nectarinia_preussi,TRUE
Nectarinia_tsavoensis,FALSE
Nectarinia_neergardi,FALSE
Nectarinia_humbloti,TRUE
Nectarinia_chalybea,TRUE
Nectarinia_batesi,FALSE
Nectarinia_reichenbachii,FALSE
Nectarinia_coquerellii,TRUE
Nectarinia_afra,TRUE
Nectarinia_hartlaubii,FALSE
Nectarinia_regia,TRUE
Nectarinia_nectarinioides,FALSE
Nectarinia_minima,FALSE
Nectarinia_aspasia,FALSE
Nectarinia_famosa,FALSE
Nectarinia_zeylonica,FALSE
Nectarinia_bocagii,FALSE
Nectarinia_chalcomelas,FALSE
Aethopyga_ignicauda,FALSE
Aethopyga_duyvenbodei,TRUE
Aethopyga_eximia,FALSE
Aethopyga_nipalensis,FALSE
Aethopyga_gouldiae,FALSE
Aethopyga_christinae,TRUE
Aethopyga_linaraborae,FALSE
Aethopyga_shelleyi,FALSE
Aethopyga_pulcherrima,FALSE
Aethopyga_primigenia,TRUE
Aethopyga_boltoni,TRUE
Aethopyga_saturata,FALSE
Aethopyga_flagrans,TRUE
Aethopyga_siparaja,TRUE
Aethopyga_bella,FALSE
Aethopyga_mystacalis,FALSE
Arachnothera_robusta,TRUE
Arachnothera_longirostra,TRUE
Hypogramma_hypogrammicum,TRUE
Arachnothera_flavigaster,FALSE
Arachnothera_everetti,FALSE
Arachnothera_affinis,TRUE
Arachnothera_crassirostris,FALSE
Arachnothera_chrysogenys,TRUE
Arachnothera_juliae,FALSE
Arachnothera_clarae,FALSE
Arachnothera_magna,TRUE
Dicaeum_agile,TRUE
Dicaeum_annae,FALSE
Dicaeum_everetti,TRUE
Dicaeum_melanoxanthum,TRUE
Dicaeum_chrysorrheum,TRUE
Dicaeum_erythrorhynchos,FALSE
Dicaeum_retrocinctum,FALSE
Dicaeum_nehrkorni,FALSE
Dicaeum_nigrilore,TRUE
Dicaeum_igniferum,TRUE
Dicaeum_cruentatum,TRUE
Dicaeum_sanguinolentum,TRUE
Dicaeum_tristrami,TRUE
Dicaeum_vincens,FALSE
Dicaeum_nitidum,FALSE
Dicaeum_monticolum,TRUE
Dicaeum_quadricolor,FALSE
Dicaeum_trochileum,FALSE
Dicaeum_pectorale,TRUE
Dicaeum_geelvinkianum,TRUE
Dicaeum_hirundinaceum,TRUE
Dicaeum_eximium,TRUE
Dicaeum_aeneum,TRUE
Dicaeum_celebicum,TRUE
Dicaeum_ignipectus,TRUE
Dicaeum_erythrothorax,FALSE
Dicaeum_pygmaeum,TRUE
Dicaeum_proprium,FALSE
Dicaeum_concolor,TRUE
Dicaeum_australe,TRUE
Dicaeum_trigonostigma,TRUE
Dicaeum_vulneratum,FALSE
Dicaeum_bicolor,TRUE
Dicaeum_anthonyi,TRUE
Dicaeum_aureolimbatum,TRUE
Dicaeum_maugei,FALSE
Dicaeum_haematostictum,FALSE
Dicaeum_aeruginosum,FALSE
Dicaeum_hypoleucum,TRUE
Prionochilus_olivaceus,TRUE
Prionochilus_percussus,TRUE
Prionochilus_plateni,TRUE
Prionochilus_xanthopygius,TRUE
Prionochilus_maculatus,TRUE
Prionochilus_thoracicus,TRUE
Prunella_ocularis,FALSE
Prunella_atrogularis,TRUE
Prunella_montanella,TRUE
Prunella_rubida,TRUE
Prunella_modularis,TRUE
Prunella_collaris,TRUE
Prunella_immaculata,FALSE
Prunella_strophiata,FALSE
Prunella_rubeculoides,FALSE
Prunella_fulvescens,TRUE
Prunella_koslowi,FALSE
Prunella_himalayana,TRUE
Prunella_fagani,FALSE
Peucedramus_taeniatus,TRUE
Brachycope_anomala,FALSE
Amblyospiza_albifrons,TRUE
Dinemellia_dinemelli,TRUE
Bubalornis_albirostris,TRUE
Bubalornis_niger,TRUE
Malimbus_nitens,FALSE
Malimbus_malimbicus,FALSE
Malimbus_rubricollis,FALSE
Malimbus_ibadanensis,FALSE
Malimbus_cassini,FALSE
Malimbus_ballmanni,FALSE
Malimbus_erythrogaster,FALSE
Malimbus_coronatus,FALSE
Malimbus_racheliae,FALSE
Malimbus_scutatus,FALSE
Ploceus_superciliosus,FALSE
Ploceus_angolensis,FALSE
Ploceus_insignis,FALSE
Ploceus_burnieri,FALSE
Ploceus_sakalava,FALSE
Ploceus_katangae,FALSE
Ploceus_bojeri,FALSE
Ploceus_heuglini,FALSE
Ploceus_bicolor,TRUE
Ploceus_aureonucha,FALSE
