Name,Data,Genes
Ambystoma lermaense,0,0
Ambystoma mabeei,1,2
Ambystoma macrodactylum,1,2
Ambystoma maculatum,1,2
Ambystoma mavortium,0,0
Ambystoma mexicanum,1,12
Ambystoma opacum,1,3
Ambystoma ordinarium,1,2
Ambystoma rivulare,0,0
Ambystoma rosaceum,1,2
Ambystoma silvense,0,0
Ambystoma talpoideum,1,2
Ambystoma taylori,0,0
Ambystoma texanum,1,5
Ambystoma tigrinum,1,8
Ambystoma velasci,0,0
Amphiuma means,1,10
Amphiuma pholeter,1,8
Amphiuma tridactylum,1,11
Andrias davidianus,1,10
Andrias japonicus,1,7
Cryptobranchus alleganiensis,1,7
Dicamptodon aterrimus,1,6
Dicamptodon copei,1,5
Dicamptodon ensatus,1,7
Dicamptodon tenebrosus,1,9
Batrachuperus karlschmidti,1,2
Batrachuperus londongensis,1,8
Batrachuperus pinchonii,1,12
Batrachuperus tibetanus,1,8
Batrachuperus yenyuanensis,1,8
Hynobius abei,1,3
Hynobius amjiensis,1,8
Hynobius arisanensis,1,5
Hynobius boulengeri,1,4
Hynobius chinensis,1,8
Hynobius dunni,1,3
Hynobius formosanus,1,10
Hynobius fuca,1,1
Hynobius glacialis,1,1
Hynobius guabangshanensis,1,8
Hynobius hidamontanus,1,3
Hynobius hirosei,0,0
Hynobius katoi,1,1
Hynobius kimurae,1,5
Hynobius leechii,1,8
Hynobius lichenatus,1,4
Hynobius maoershanensis,1,8
Hynobius naevius,1,4
Hynobius nebulosus,1,8
Hynobius nigrescens,1,3
Hynobius okiensis,1,3
Hynobius quelpaertensis,1,8
Hynobius retardatus,1,8
Hynobius sonani,1,6
Hynobius stejnegeri,1,3
Hynobius takedai,1,3
Hynobius tokyoensis,1,8
Hynobius tsuensis,1,3
Hynobius turkestanicus,0,0
Hynobius yangi,1,5
Hynobius yatsui,1,3
Hynobius yiwuensis,1,8
Liua shihi,1,8
Liua tsinpaensis,1,8
Onychodactylus fischeri,1,8
Onychodactylus japonicus,1,6
Onychodactylus kinneburi,0,0
Onychodactylus koreanus,1,2
Onychodactylus nipponoborealis,1,2
Onychodactylus tsukubaensis,0,0
Onychodactylus zhangyapingi,1,2
Onychodactylus zhaoermii,1,2
Pachyhynobius shangchengensis,1,8
Paradactylodon gorganensis,1,8
Paradactylodon mustersi,1,8
Paradactylodon persicus,1,3
Pseudohynobius flavomaculatus,1,8
Pseudohynobius guizhouensis,1,2
Pseudohynobius jinfo,1,1
Pseudohynobius kuankuoshuiensis,1,2
Pseudohynobius puxiongensis,1,7
Pseudohynobius shuichengensis,1,8
Ranodon sibiricus,1,8
Salamandrella keyserlingii,1,8
Salamandrella tridactyla,1,5
Batrachoseps altasierrae,0,0
Batrachoseps aridus,0,0
Batrachoseps attenuatus,1,8
Batrachoseps bramei,1,2
Batrachoseps campi,1,2
Batrachoseps diabolicus,1,4
Batrachoseps gabrieli,1,4
Batrachoseps gavilanensis,1,4
Batrachoseps gregarius,1,3
Batrachoseps incognitus,1,1
Batrachoseps kawia,1,1
Batrachoseps luciae,1,1
Batrachoseps major,1,6
Batrachoseps minor,1,1
Batrachoseps nigriventris,1,4
Batrachoseps pacificus,1,1
Batrachoseps regius,1,1
Batrachoseps relictus,1,2
Batrachoseps robustus,0,0
Batrachoseps simatus,1,2
Batrachoseps stebbinsi,1,2
Batrachoseps wrighti,1,6
Bolitoglossa adspersa,1,2
Bolitoglossa alberchi,0,0
Bolitoglossa altamazonica,1,2
Bolitoglossa alvaradoi,1,2
Bolitoglossa anthracina,0,0
Bolitoglossa aureogularis,1,2
Bolitoglossa biseriata,1,3
Bolitoglossa borburata,0,0
Bolitoglossa bramei,1,2
Bolitoglossa caldwellae,0,0
Bolitoglossa capitana,0,0
Bolitoglossa carri,1,3
Bolitoglossa cataguana,0,0
Bolitoglossa celaque,1,2
Bolitoglossa centenorum,1,1
Bolitoglossa cerroensis,1,3
Bolitoglossa chica,0,0
Bolitoglossa chinanteca,1,3
Bolitoglossa colonnea,1,2
Bolitoglossa compacta,1,2
Bolitoglossa conanti,1,3
Bolitoglossa copia,0,0
Bolitoglossa cuchumatana,1,3
Bolitoglossa cuna,0,0
Bolitoglossa daryorum,1,1
Bolitoglossa decora,1,2
Bolitoglossa diaphora,1,2
Bolitoglossa digitigrada,0,0
Bolitoglossa diminuta,0,0
Bolitoglossa dofleini,1,3
Bolitoglossa dunni,1,4
Bolitoglossa engelhardti,1,3
Bolitoglossa epimela,1,2
Bolitoglossa equatoriana,1,2
Bolitoglossa eremia,1,2
Bolitoglossa flavimembris,1,3
Bolitoglossa flaviventris,1,2
Bolitoglossa franklini,1,4
Bolitoglossa gomezi,1,2
Bolitoglossa gracilis,1,2
Bolitoglossa guaneae,0,0
Bolitoglossa guaramacalensis,0,0
Bolitoglossa hartwegi,1,4
Bolitoglossa heiroreias,1,2
Bolitoglossa helmrichi,1,4
Bolitoglossa hermosa,1,2
Bolitoglossa hiemalis,0,0
Bolitoglossa huehuetenanguensis,1,1
Bolitoglossa hypacra,0,0
Bolitoglossa indio,0,0
Bolitoglossa insularis,0,0
Bolitoglossa jacksoni,0,0
Bolitoglossa jugivagans,1,1
Bolitoglossa kamuk,1,2
Bolitoglossa kaqchikelorum,1,2
Bolitoglossa la,0,0
Bolitoglossa leandrae,1,1
Bolitoglossa lignicolor,1,1
Bolitoglossa lincolni,1,4
Bolitoglossa longissima,1,3
Bolitoglossa lozanoi,0,0
Bolitoglossa macrinii,1,2
Bolitoglossa madeira,0,0
Bolitoglossa magnifica,0,0
Bolitoglossa marmorea,1,2
Bolitoglossa medemi,1,3
Bolitoglossa meliana,1,2
Bolitoglossa mexicana,1,8
Bolitoglossa minutula,1,3
Bolitoglossa mombachoensis,1,2
Bolitoglossa morio,1,4
Bolitoglossa mucuyensis,1,2
Bolitoglossa mulleri,1,2
Bolitoglossa nicefori,1,1
Bolitoglossa nigrescens,1,2
Bolitoglossa ninadormida,1,1
Bolitoglossa nussbaumi,1,1
Bolitoglossa nympha,1,4
Bolitoglossa oaxacensis,1,2
Bolitoglossa obscura,0,0
Bolitoglossa occidentalis,1,5
Bolitoglossa odonnelli,1,4
Bolitoglossa omniumsanctorum,0,0
Bolitoglossa oresbia,1,2
Bolitoglossa orestes,1,2
Bolitoglossa pacaya,0,0
Bolitoglossa palmata,1,2
Bolitoglossa pandi,0,0
Bolitoglossa paraensis,1,2
Bolitoglossa peruviana,1,1
Bolitoglossa pesrubra,1,2
Bolitoglossa phalarosoma,0,0
Bolitoglossa platydactyla,1,3
Bolitoglossa porrasorum,1,2
Bolitoglossa psephena,0,0
Bolitoglossa pygmaea,0,0
Bolitoglossa ramosi,0,0
Bolitoglossa riletti,1,2
Bolitoglossa robinsoni,1,2
Bolitoglossa robusta,1,2
Bolitoglossa rostrata,1,2
Bolitoglossa rufescens,1,5
Bolitoglossa salvinii,0,0
Bolitoglossa savagei,0,0
Bolitoglossa schizodactyla,1,2
Bolitoglossa silverstonei,0,0
Bolitoglossa sima,1,2
Bolitoglossa sombra,0,0
Bolitoglossa sooyorum,1,1
Bolitoglossa splendida,1,2
Bolitoglossa striatula,1,2
Bolitoglossa stuarti,1,2
Bolitoglossa subpalmata,1,2
Bolitoglossa suchitanensis,1,2
Bolitoglossa synoria,1,2
Bolitoglossa tamaense,1,1
Bolitoglossa tapajonica,0,0
Bolitoglossa tatamae,0,0
Bolitoglossa taylori,0,0
Bolitoglossa tica,1,2
Bolitoglossa tzultacaj,0,0
Bolitoglossa vallecula,0,0
Bolitoglossa veracrucis,0,0
Bolitoglossa walkeri,0,0
Bolitoglossa xibalba,1,1
Bolitoglossa yucatana,1,2
Bolitoglossa zacapensis,1,2
Bolitoglossa zapoteca,1,2
Bradytriton silus,1,2
Chiropterotriton arboreus,1,1
Chiropterotriton chiropterus,0,0
Chiropterotriton chondrostega,1,1
Chiropterotriton cracens,1,1
Chiropterotriton dimidiatus,1,1
Chiropterotriton lavae,1,1
Chiropterotriton magnipes,1,1
Chiropterotriton mosaueri,0,0
Chiropterotriton multidentatus,1,1
Chiropterotriton orculus,1,1
Chiropterotriton priscus,1,1
Chiropterotriton terrestris,1,1
Cryptotriton alvarezdeltoroi,1,2
Cryptotriton monzoni,0,0
Cryptotriton nasalis,1,1
Cryptotriton sierraminensis,1,2
Cryptotriton veraepacis,1,3
Cryptotriton wakei,0,0
Dendrotriton bromeliacius,1,4
Dendrotriton chujorum,1,4
Dendrotriton cuchumatanus,1,4
Dendrotriton kekchiorum,1,4
Dendrotriton megarhinus,1,4
Dendrotriton rabbi,1,4
Dendrotriton sanctibarbarus,1,4
Dendrotriton xolocalcae,1,4
Ixalotriton niger,1,2
Ixalotriton parvus,1,2
Nototriton abscondens,1,6
Nototriton barbouri,1,2
Nototriton brodiei,1,2
Nototriton gamezi,1,2
Nototriton guanacaste,1,2
Nototriton lignicola,1,2
Nototriton limnospectator,1,2
Nototriton major,0,0
Nototriton matama,1,2
Nototriton mime,0,0
Nototriton picadoi,1,2
Nototriton picucha,1,2
Nototriton richardi,1,2
Nototriton saslaya,1,2
Nototriton stuarti,1,2
Nototriton tapanti,0,0
Nototriton tomamorum,1,2
Nyctanolis pernix,1,5
Oedipina alfaroi,0,0
Oedipina alleni,1,2
Oedipina altura,0,0
Oedipina carablanca,1,2
Oedipina chortiorum,0,0
Oedipina collaris,1,2
Oedipina complex,1,2
Oedipina cyclocauda,1,2
Oedipina elongata,1,2
Oedipina fortunensis,0,0
Oedipina gephyra,1,2
Oedipina gracilis,1,2
Oedipina grandis,1,1
Oedipina ignea,0,0
Oedipina kasios,1,2
Oedipina koehleri,1,2
Oedipina leptopoda,1,1
Oedipina maritima,1,2
Oedipina motaguae,0,0
Oedipina nica,1,4
Oedipina nimaso,0,0
Oedipina pacificensis,1,2
Oedipina parvipes,1,2
Oedipina paucidentata,0,0
Oedipina petiola,0,0
Oedipina poelzi,1,4
Oedipina pseudouniformis,1,2
Oedipina quadra,1,2
Oedipina salvadorensis,0,0
Oedipina savagei,1,2
Oedipina stenopodia,1,2
Oedipina stuarti,0,0
Oedipina taylori,1,2
Oedipina tomasi,1,2
Oedipina tzutujilorum,0,0
Oedipina uniformis,1,2
Parvimolge townsendi,1,4
Pseudoeurycea ahuitzotl,0,0
Pseudoeurycea altamontana,1,2
Pseudoeurycea amuzga,0,0
Pseudoeurycea anitae,1,1
Pseudoeurycea aquatica,0,0
Pseudoeurycea aurantia,1,1
Pseudoeurycea bellii,1,2
Pseudoeurycea boneti,1,2
Pseudoeurycea brunnata,1,2
Pseudoeurycea cafetalera,1,1
Pseudoeurycea cephalica,1,2
Pseudoeurycea cochranae,1,2
Pseudoeurycea conanti,1,3
Pseudoeurycea exspectata,1,1
Pseudoeurycea firscheini,1,2
Pseudoeurycea gadovii,1,1
Pseudoeurycea galeanae,1,2
Pseudoeurycea gigantea,1,2
Pseudoeurycea goebeli,1,1
Pseudoeurycea juarezi,1,2
Pseudoeurycea kuautli,0,0
Pseudoeurycea leprosa,1,2
Pseudoeurycea lineola,1,2
Pseudoeurycea longicauda,1,2
Pseudoeurycea lynchi,1,2
Pseudoeurycea maxima,1,2
Pseudoeurycea melanomolga,1,2
Pseudoeurycea mixcoatl,0,0
Pseudoeurycea mixteca,0,0
Pseudoeurycea mystax,1,2
Pseudoeurycea naucampatepetl,1,1
Pseudoeurycea nigromaculata,1,1
Pseudoeurycea obesa,1,2
Pseudoeurycea orchileucos,1,2
Pseudoeurycea orchimelas,0,0
Pseudoeurycea papenfussi,1,2
Pseudoeurycea praecellens,0,0
Pseudoeurycea quetzalanensis,1,1
Pseudoeurycea rex,1,6
Pseudoeurycea robertsi,1,2
Pseudoeurycea ruficauda,1,2
Pseudoeurycea saltator,1,2
Pseudoeurycea scandens,1,1
Pseudoeurycea smithi,1,2
Pseudoeurycea tenchalli,1,2
Pseudoeurycea teotepec,0,0
Pseudoeurycea tlahcuiloh,0,0
Pseudoeurycea tlilicxitl,0,0
Pseudoeurycea unguidentis,1,2
Pseudoeurycea werleri,1,3
Thorius adelos,0,0
Thorius arboreus,1,2
Thorius aureus,1,2
Thorius boreas,1,2
Thorius dubitus,1,3
Thorius grandis,1,2
Thorius infernalis,0,0
Thorius insperatus,1,1
Thorius lunaris,1,2
Thorius macdougalli,1,2
Thorius magnipes,1,3
Thorius minutissimus,1,3
Thorius minydemus,1,1
Thorius munificus,1,2
Thorius narismagnus,0,0
Thorius narisovalis,1,2
Thorius omiltemi,1,2
Thorius papaloae,1,2
Thorius pennatulus,1,2
Thorius pulmonaris,1,1
Thorius schmidti,1,2
Thorius smithi,1,1
Thorius spilogaster,1,2
Thorius troglodytes,1,3
Hemidactylium scutatum,1,8
Aneides aeneus,1,3
Aneides ferreus,1,4
Aneides flavipunctatus,1,8
Aneides hardii,1,6
Aneides lugubris,1,5
Aneides vagrans,1,4
Desmognathus abditus,0,0
Desmognathus aeneus,1,5
Desmognathus apalachicolae,1,3
Desmognathus auriculatus,1,3
Desmognathus brimleyorum,1,7
Desmognathus carolinensis,1,3
Desmognathus conanti,1,3
Desmognathus folkertsi,1,2
Desmognathus fuscus,1,8
Desmognathus imitator,1,4
Desmognathus marmoratus,1,3
Desmognathus monticola,1,8
Desmognathus ochrophaeus,1,5
Desmognathus ocoee,1,2
Desmognathus orestes,1,3
Desmognathus organi,0,0
Desmognathus planiceps,1,1
Desmognathus quadramaculatus,1,8
Desmognathus santeetlah,1,3
Desmognathus welteri,1,3
Desmognathus wrighti,1,6
Ensatina eschscholtzii,1,10
Hydromantes ambrosii,1,4
Hydromantes brunus,1,8
Hydromantes flavus,1,5
Hydromantes genei,1,6
Hydromantes imperialis,1,5
Hydromantes italicus,1,11
Hydromantes platycephalus,1,9
Hydromantes sarrabusensis,1,4
Hydromantes shastae,1,6
Hydromantes strinatii,1,5
Hydromantes supramontis,1,5
Karsenia koreana,1,8
Phaeognathus hubrichti,1,8
Plethodon ainsworthi,0,0
Plethodon albagula,1,3
Plethodon amplus,1,3
Plethodon angusticlavius,1,3
Plethodon asupak,1,1
Plethodon aureolus,1,3
Plethodon caddoensis,1,3
Plethodon chattahoochee,1,3
Plethodon cheoah,1,3
Plethodon chlorobryonis,1,8
Plethodon cinereus,1,10
Plethodon cylindraceus,1,3
Plethodon dorsalis,1,3
Plethodon dunni,1,6
Plethodon electromorphus,1,3
Plethodon elongatus,1,6
Plethodon fourchensis,1,5
Plethodon glutinosus,1,4
Plethodon grobmani,1,4
Plethodon hoffmani,1,5
Plethodon hubrichti,1,3
Plethodon idahoensis,1,2
Plethodon jordani,1,6
Plethodon kentucki,1,3
Plethodon kiamichi,1,3
Plethodon kisatchie,1,3
Plethodon larselli,1,3
Plethodon meridianus,1,3
Plethodon metcalfi,1,3
Plethodon mississippi,1,3
Plethodon montanus,1,3
Plethodon neomexicanus,1,1
Plethodon nettingi,1,3
Plethodon ocmulgee,1,3
Plethodon ouachitae,1,5
Plethodon petraeus,1,4
Plethodon punctatus,1,3
Plethodon richmondi,1,3
Plethodon savannah,1,3
Plethodon sequoyah,1,3
Plethodon serratus,1,5
Plethodon shenandoah,1,3
Plethodon sherando,1,1
Plethodon shermani,1,3
Plethodon stormi,1,1
Plethodon teyahalee,1,5
Plethodon vandykei,1,4
Plethodon variolatus,1,3
Plethodon vehiculum,1,3
Plethodon ventralis,1,3
Plethodon virginia,1,3
Plethodon websteri,1,3
Plethodon wehrlei,1,3
Plethodon welleri,1,3
Plethodon yonahlossee,1,7
Eurycea aquatica,1,3
Eurycea bislineata,1,8
Eurycea chamberlaini,1,5
Eurycea chisholmensis,1,1
Eurycea cirrigera,1,5
Eurycea guttolineata,1,5
Eurycea junaluska,1,3
Eurycea latitans,1,2
Eurycea longicauda,1,6
Eurycea lucifuga,1,5
Eurycea multiplicata,1,5
Eurycea nana,1,5
Eurycea naufragia,1,5
Eurycea neotenes,1,3
Eurycea pterophila,1,2
Eurycea quadridigitata,1,9
Eurycea rathbuni,1,2
Eurycea robusta,0,0
Eurycea sosorum,1,5
Eurycea spelaea,1,2
Eurycea tonkawae,1,5
Eurycea tridentifera,1,1
Eurycea troglodytes,1,5
Eurycea tynerensis,1,1
Eurycea waterlooensis,1,1
Eurycea wilderae,1,7
Gyrinophilus gulolineatus,1,3
Gyrinophilus palleucus,1,3
Gyrinophilus porphyriticus,1,11
Gyrinophilus subterraneus,1,2
Haideotriton wallacei,1,1
Pseudotriton montanus,1,7
Pseudotriton ruber,1,8
Stereochilus marginatus,1,7
Urspelerpes brucei,1,5
Necturus alabamensis,1,9
Necturus beyeri,1,9
Necturus lewisi,1,7
Necturus maculosus,1,7
Necturus punctatus,1,6
Proteus anguinus,1,10
Rhyacotriton cascadae,1,5
Rhyacotriton kezeri,1,2
Rhyacotriton olympicus,1,3
Rhyacotriton variegatus,1,10
Calotriton arnoldi,1,3
Calotriton asper,1,9
Cynops chenggongensis,0,0
Cynops cyanurus,1,5
Cynops ensicauda,1,6
Cynops fudingensis,1,1
Cynops glaucus,1,1
Cynops orientalis,1,6
Cynops orphicus,1,4
Cynops pyrrhogaster,1,7
Cynops wolterstorffi,0,0
Echinotriton andersoni,1,7
Echinotriton chinhaiensis,1,5
Euproctus montanus,1,6
Euproctus platycephalus,1,5
Ichthyosaura alpestris,1,5
Laotriton laoensis,1,5
Lissotriton boscai,1,5
Lissotriton helveticus,1,4
Lissotriton italicus,1,4
Lissotriton montandoni,1,3
Lissotriton vulgaris,1,5
Neurergus crocatus,1,5
Neurergus derjugini,0,0
Neurergus kaiseri,1,5
Neurergus strauchii,1,5
Notophthalmus meridionalis,1,5
Notophthalmus perstriatus,1,3
Notophthalmus viridescens,1,9
Ommatotriton ophryticus,1,2
Ommatotriton vittatus,1,5
Pachytriton archospotus,1,3
Pachytriton brevipes,1,7
Pachytriton changi,0,0
Pachytriton feii,1,3
Pachytriton granulosus,1,3
Pachytriton inexpectatus,1,3
Pachytriton moi,1,2
Paramesotriton caudopunctatus,1,5
Paramesotriton chinensis,1,5
Paramesotriton deloustali,1,6
Paramesotriton fuzhongensis,1,5
Paramesotriton guanxiensis,1,5
Paramesotriton hongkongensis,1,5
Paramesotriton labiatus,1,2
Paramesotriton longliensis,1,5
Paramesotriton maolanensis,1,1
Paramesotriton wulingensis,1,1
Paramesotriton yunwuensis,1,1
Paramesotriton zhijinensis,1,5
Pleurodeles nebulosus,1,1
Pleurodeles poireti,1,8
Pleurodeles waltl,1,10
Taricha granulosa,1,5
Taricha rivularis,1,7
Taricha sierrae,0,0
Taricha torosa,1,7
Triturus carnifex,1,5
Triturus cristatus,1,8
Triturus dobrogicus,1,5
Triturus ivanbureschi,0,0
Triturus karelinii,1,5
Triturus macedonicus,1,5
Triturus marmoratus,1,9
Triturus pygmaeus,1,5
Tylototriton asperrimus,1,6
Tylototriton broadoridgus,0,0
Tylototriton dabienicus,0,0
Tylototriton daweishanensis,0,0
Tylototriton hainanensis,1,2
Tylototriton kweichowensis,1,4
Tylototriton lizhenchangi,1,3
Tylototriton notialis,1,2
Tylototriton panhai,1,3
Tylototriton pseudoverrucosus,0,0
Tylototriton shanjing,1,8
Tylototriton taliangensis,1,11
Tylototriton uyenoi,1,3
Tylototriton verrucosus,1,5
Tylototriton vietnamensis,1,4
Tylototriton wenxianensis,1,8
Tylototriton yangi,1,3
Tylototriton ziegleri,1,3
Chioglossa lusitanica,1,6
Lyciasalamandra antalyana,1,3
Lyciasalamandra arikani,0,0
Lyciasalamandra atifi,1,13
Lyciasalamandra billae,1,3
Lyciasalamandra fazilae,1,12
Lyciasalamandra flavimembris,1,5
Lyciasalamandra helverseni,1,4
Lyciasalamandra irfani,0,0
Lyciasalamandra luschani,1,12
Lyciasalamandra yehudahi,0,0
Mertensiella caucasica,1,5
Salamandra algira,1,6
Salamandra atra,1,3
Salamandra corsica,1,12
Salamandra infraimmaculata,1,5
Salamandra lanzai,1,13
Salamandra salamandra,1,13
Salamandrina perspicillata,1,5
Salamandrina terdigitata,1,7
Pseudobranchus axanthus,1,9
Pseudobranchus striatus,1,8
Siren intermedia,1,9
Siren lacertina,1,12
Caecilia abitaguae,0,0
Caecilia albiventris,0,0
Caecilia antioquiaensis,0,0
Caecilia armata,0,0
Caecilia attenuata,0,0
Caecilia bokermanni,0,0
Caecilia caribea,0,0
Caecilia corpulenta,0,0
Caecilia crassisquama,0,0
Caecilia degenerata,0,0
Caecilia disossea,0,0
Caecilia dunni,0,0
Caecilia flavopunctata,0,0
Caecilia gracilis,1,5
Caecilia guntheri,0,0
Caecilia inca,0,0
Caecilia isthmica,0,0
Caecilia leucocephala,0,0
Caecilia marcusi,0,0
Caecilia mertensi,0,0
Caecilia nigricans,0,0
Caecilia occidentalis,0,0
Caecilia orientalis,0,0
Caecilia pachynema,0,0
Caecilia perdita,0,0
Caecilia pressula,0,0
Caecilia subdermalis,0,0
Caecilia subnigricans,0,0
Caecilia subterminalis,0,0
Caecilia tentaculata,1,7
Caecilia tenuissima,0,0
Caecilia thompsoni,0,0
Caecilia volcani,1,6
Oscaecilia bassleri,0,0
Oscaecilia elongata,0,0
Oscaecilia equatorialis,0,0
Oscaecilia hypereumeces,0,0
Oscaecilia koepckeorum,0,0
Oscaecilia ochrocephala,1,6
Oscaecilia osae,0,0
Oscaecilia polyzona,0,0
Oscaecilia zweifeli,0,0
Chikila alcocki,0,0
Chikila darlong,0,0
Chikila fulleri,1,6
Chikila gaiduwani,0,0
Dermophis costaricense,0,0
Dermophis glandulosus,0,0
Dermophis gracilior,0,0
Dermophis mexicanus,1,9
Dermophis oaxacae,1,4
Dermophis occidentalis,0,0
Dermophis parviceps,1,2
Geotrypetes angeli,0,0
Geotrypetes pseudoangeli,0,0
Geotrypetes seraphini,1,10
Gymnopis multiplicata,1,6
Gymnopis syntrema,0,0
Schistometopum gregorii,1,7
Schistometopum thomense,1,9
Boulengerula boulengeri,1,9
Boulengerula changamwensis,1,4
Boulengerula denhardti,0,0
Boulengerula fischeri,1,4
Boulengerula niedeni,1,4
Boulengerula taitana,1,6
Boulengerula uluguruensis,1,6
Herpele multiplicata,0,0
Herpele squalostoma,1,11
Caudacaecilia asplenia,1,5
Caudacaecilia larutensis,1,3
Caudacaecilia nigroflava,0,0
Caudacaecilia paucidentula,0,0
Caudacaecilia weberi,0,0
Ichthyophis acuminatus,0,0
Ichthyophis alfredii,0,0
Ichthyophis atricollaris,0,0
Ichthyophis bannanicus,1,9
Ichthyophis beddomei,0,0
Ichthyophis bernisi,0,0
Ichthyophis biangularis,1,3
Ichthyophis billitonensis,0,0
Ichthyophis bombayensis,1,5
Ichthyophis daribokensis,0,0
Ichthyophis davidi,0,0
Ichthyophis dulitensis,0,0
Ichthyophis elongatus,0,0
Ichthyophis garoensis,0,0
Ichthyophis glandulosus,0,0
Ichthyophis glutinosus,1,8
Ichthyophis humphreyi,0,0
Ichthyophis husaini,0,0
Ichthyophis hypocyaneus,0,0
Ichthyophis javanicus,0,0
Ichthyophis khumhzi,0,0
Ichthyophis kodaguensis,0,0
Ichthyophis kohtaoensis,0,0
Ichthyophis lakimi,0,0
Ichthyophis laosensis,0,0
Ichthyophis longicephalus,1,1
Ichthyophis mindanaoensis,0,0
Ichthyophis monochrous,0,0
Ichthyophis moustakius,0,0
Ichthyophis nguyenorum,0,0
Ichthyophis nokrekensis,0,0
Ichthyophis orthoplicatus,1,7
Ichthyophis paucisulcus,0,0
Ichthyophis pauli,0,0
Ichthyophis pseudangularis,0,0
Ichthyophis sendenyu,0,0
Ichthyophis sikkimensis,0,0
Ichthyophis singaporensis,0,0
Ichthyophis sumatranus,0,0
Ichthyophis supachaii,0,0
Ichthyophis tricolor,1,2
Ichthyophis youngorum,0,0
Uraeotyphlus gansi,1,5
Uraeotyphlus interruptus,0,0
Uraeotyphlus malabaricus,0,0
Uraeotyphlus menoni,0,0
Uraeotyphlus narayani,1,5
Uraeotyphlus oommeni,0,0
Uraeotyphlus oxyurus,0,0
Gegeneophis carnosus,1,4
Gegeneophis danieli,1,4
Gegeneophis goaensis,1,4
Gegeneophis krishni,1,4
Gegeneophis madhavai,1,4
Gegeneophis mhadeiensis,1,4
Gegeneophis orientalis,0,0
Gegeneophis pareshi,0,0
Gegeneophis primus,0,0
Gegeneophis ramaswamii,1,6
Gegeneophis seshachari,1,4
Grandisonia alternans,1,6
Grandisonia brevis,1,3
Grandisonia larvata,1,3
Grandisonia sechellensis,1,5
Hypogeophis rostratus,1,10
Idiocranium russeli,0,0
Indotyphlus battersbyi,1,4
Indotyphlus maharashtraensis,1,6
Praslinia cooperi,1,9
Sylvacaecilia grandisonae,0,0
Epicrionops bicolor,0,0
Epicrionops columbianus,0,0
Epicrionops lativittatus,0,0
Epicrionops marmoratus,1,5
Epicrionops niger,1,6
Epicrionops parkeri,0,0
Epicrionops peruvianus,0,0
Epicrionops petersi,0,0
Rhinatrema bivittatum,1,11
Rhinatrema ron,0,0
Rhinatrema shiv,1,3
Crotaphatrema bornmuelleri,0,0
Crotaphatrema lamottei,1,5
Crotaphatrema tchabalmbaboensis,1,3
Scolecomorphus kirkii,0,0
Scolecomorphus uluguruensis,1,5
Scolecomorphus vittatus,1,11
Brasilotyphlus braziliensis,0,0
Brasilotyphlus guarantanus,0,0
Caecilita iwokramae,0,0
Luetkenotyphlus brasiliensis,1,9
Microcaecilia albiceps,0,0
Microcaecilia dermatophaga,1,5
Microcaecilia grandis,0,0
Microcaecilia iyob,0,0
Microcaecilia marvaleewakeae,0,0
Microcaecilia rabei,0,0
Microcaecilia rochai,0,0
Microcaecilia savagei,0,0
Microcaecilia supernumeraria,0,0
Microcaecilia taylori,0,0
Microcaecilia trombetas,0,0
Microcaecilia unicolor,1,5
Mimosiphonops reinhardti,0,0
Mimosiphonops vermiculatus,0,0
Parvicaecilia nicefori,0,0
Parvicaecilia pricei,0,0
Siphonops annulatus,1,6
Siphonops hardyi,1,2
Siphonops insulanus,0,0
Siphonops leucoderus,0,0
